台帳ID,管理対象ID,名称,棟名,文化財種類,種別1,種別2,国,時代,重文指定年月日,国宝指定年月日,都道府県,所在地,保管施設の名称,所有者名,管理団体又は責任者,緯度,経度
"102","3683","旧太田脇本陣林家住宅（岐阜県美濃加茂市太田町）","隠居家","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸後期","20000525","","岐阜県","岐阜県美濃加茂市太田本町三丁目3番34号","","","","35.43811685","137.01353300"
"102","1062","旧太田脇本陣林家住宅（岐阜県美濃加茂市太田町）","表門","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸末期","19711228","","岐阜県","岐阜県美濃加茂市太田本町三丁目3番34号","","","","35.43817503","137.01362650"
"102","1099","旧大戸家住宅（旧所在  岐阜県大野郡白川村）","","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸末期","19560628","","岐阜県","岐阜県下呂市森2369番地","","下呂町","","35.80834300","137.24969966"
"102","1040","旧田口家住宅（旧所在　岐阜県益田郡金山町）","","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸後期","19770627","","岐阜県","岐阜県高山市上岡本町一丁目590番地飛騨民俗村構内","","高山市","","36.13120071","137.23588812"
"102","1036","旧田中家住宅（旧所在　岐阜県高山市冬頭町）","","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸中期","19711228","","岐阜県","岐阜県高山市上岡本町一丁目590番地飛騨民俗村構内","","高山市","","36.13191301","137.23626087"
"102","00004060","旧八百津発電所施設","余水路","国宝・重要文化財(建造物)","重要文化財","近代／産業・交通・土木","","明治","20050722","","岐阜県","岐阜県加茂郡八百津町八百津","","八百津町","","35.47135867","137.16242933"
"102","00004059","旧八百津発電所施設","水槽","国宝・重要文化財(建造物)","重要文化財","近代／産業・交通・土木","","明治","20050722","","岐阜県","岐阜県加茂郡八百津町八百津","","八百津町","","35.47211378","137.16373769"
"102","00004061","旧八百津発電所施設","発電所本館","国宝・重要文化財(建造物)","重要文化財","近代／産業・交通・土木","","明治","19980501","","岐阜県","岐阜県加茂郡八百津町八百津1770番1","","八百津町","","35.47235420","137.16144827"
"102","1095","旧八百津発電所施設","放水口発電所","国宝・重要文化財(建造物)","重要文化財","近代／産業・交通・土木","","明治","19980501","","岐阜県","岐阜県加茂郡八百津町八百津1770番1","","八百津町","","35.47276909","137.16106494"
"102","00004294","旧揖斐川橋梁","","国宝・重要文化財(建造物)","重要文化財","近代／産業・交通・土木","","明治","20081202","","岐阜県","岐阜県大垣市新開町、同安八郡安八町西結","","大垣市","","35.37902467","136.65557561"
"102","1109","熊野神社本殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","室町後期","19790203","","岐阜県","岐阜県高山市国府町西門前","","熊野神社","","36.22539744","137.24534222"
"102","1068","桑原家住宅（岐阜県養老郡上石津町）","南土蔵","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","明治","19950627","","岐阜県","岐阜県大垣市上石津町一之瀬365番","","","","35.31426463","136.47607068"
"102","1067","桑原家住宅（岐阜県養老郡上石津町）","表門","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸後期","19711228","","岐阜県","岐阜県大垣市上石津町一之瀬365番","","","","35.31441992","136.47615802"
"102","1063","桑原家住宅（岐阜県養老郡上石津町）","主屋","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸中期","19711228","","岐阜県","岐阜県大垣市上石津町一之瀬365番","","","","35.31456365","136.47594794"
"102","1064","桑原家住宅（岐阜県養老郡上石津町）","米倉","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸後期","19711228","","岐阜県","岐阜県大垣市上石津町一之瀬365番","","","","35.31456487","136.47626071"
"102","1065","桑原家住宅（岐阜県養老郡上石津町）","西倉","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸後期","19711228","","岐阜県","岐阜県大垣市上石津町一之瀬365番","","","","35.31468844","136.47582481"
"102","1066","桑原家住宅（岐阜県養老郡上石津町）","北倉","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸中期","19711228","","岐阜県","岐阜県大垣市上石津町一之瀬365番","","","","35.31473049","136.47587333"
"102","1106","荒城神社本殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","室町前期","19090405","","岐阜県","岐阜県高山市国府町宮地","","荒城神社","","36.21887513","137.25962560"
"102","1101","荒川家住宅（岐阜県大野郡丹生川村）","土蔵","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸中期","19711228","","岐阜県","岐阜県大野郡丹生川村大字大谷141番地","","丹生川村","","36.17107765","137.34748178"
"102","1100","荒川家住宅（岐阜県大野郡丹生川村）","主屋","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸後期","19711228","","岐阜県","岐阜県高山市丹生川町大谷141番地","","丹生川村","","36.17112615","137.34759089"
"102","1029","国分寺本堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町中期","19090405","","岐阜県","岐阜県高山市総和町","","国分寺","","36.14350345","137.25387519"
"102","1054","鹿苑寺地蔵堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町後期","19790203","","岐阜県","岐阜県美濃市立花","","鹿苑寺","","35.57808400","136.92682199"
"102","1055","小坂家住宅（岐阜県美濃市）","","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸後期","19790203","","岐阜県","岐阜県美濃市2267番地","","","","35.54550238","136.91361746"
"102","1037","松本家住宅（岐阜県高山市上川原町）","主屋","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸後期","19711228","","岐阜県","岐阜県高山市上川原町125番地","","高山市","","36.13485821","137.25656834"
"102","1039","松本家住宅（岐阜県高山市上川原町）","漬物蔵","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸後期","19711228","","岐阜県","岐阜県高山市上川原町125番地","","高山市","","36.13489722","137.25636063"
"102","1038","松本家住宅（岐阜県高山市上川原町）","米蔵","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸後期","19711228","","岐阜県","岐阜県高山市上川原町125番地","","高山市","","36.13495065","137.25646024"
"102","1030","照蓮寺本堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町後期","19560628","","岐阜県","岐阜県高山市堀端町","","照蓮寺","","36.13930108","137.26237737"
"102","1048","新長谷寺阿弥陀堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町後期","19531114","","岐阜県","岐阜県関市長谷寺町","","新長谷寺","","35.48491020","136.92311142"
"102","1052","新長谷寺客殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","江戸前期","19531114","","岐阜県","岐阜県関市長谷寺町","","新長谷寺","","35.48428998","136.92282968"
"102","1046","新長谷寺三重塔","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町中期","19090405","","岐阜県","岐阜県関市長谷寺町","","新長谷寺","","35.48485225","136.92350489"
"102","1047","新長谷寺釈迦堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町後期","19531114","","岐阜県","岐阜県関市長谷寺町","","新長谷寺","","35.48479144","136.92309361"
"102","1049","新長谷寺大師堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町後期","19531114","","岐阜県","岐阜県関市長谷寺町","","新長谷寺","","35.48504217","136.92312683"
"102","1050","新長谷寺鎮守堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","室町後期","19531114","","岐阜県","岐阜県関市長谷寺町","","新長谷寺","","35.48528870","136.92352007"
"102","1045","新長谷寺本堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町中期","19090405","","岐阜県","岐阜県関市長谷寺町","","新長谷寺","","35.48504380","136.92331305"
"102","1051","新長谷寺薬師堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町後期","19531114","","岐阜県","岐阜県関市長谷寺町","","新長谷寺","","35.48501313","136.92356867"
"102","1087","真禅院","本地堂","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19770627","","岐阜県","岐阜県不破郡垂井町宮代","","真禅院","","35.36184640","136.51605349"
"102","1088","真禅院","三重塔","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19770627","","岐阜県","岐阜県不破郡垂井町宮代","","真禅院","","35.36244606","136.51632240"
"102","1057","大矢田神社","拝殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸中期","19890519","","岐阜県","岐阜県美濃市大矢田","","大矢田神社","","35.55562866","136.86834416"
"102","1056","大矢田神社","本殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸中期","19890519","","岐阜県","岐阜県美濃市大矢田","","大矢田神社","","35.55581515","136.86837583"
"102","1053","長蔵寺舎利塔及び須弥壇","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町後期","19790203","","岐阜県","岐阜県美濃市上野","","長蔵寺","","35.58842379","136.86771089"
"102","1084","南宮神社","輪橋","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","江戸前期","19711228","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36040403","136.52575046"
"102","1085","南宮神社","下向橋","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","江戸前期","19711228","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36055163","136.52585535"
"102","1079","南宮神社","勅使殿","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36001770","136.52552654"
"102","1082","南宮神社","神輿舎","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36027857","136.52521361"
"102","1081","南宮神社","楼門","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36046152","136.52565830"
"102","1077","南宮神社","回廊　（左回廊）","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36049544","136.52508086"
"102","1080","南宮神社","高舞殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36059328","136.52536704"
"102","1075","南宮神社","摂社南大神神社本殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36059743","136.52484369"
"102","1071","南宮神社","拝殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36065663","136.52522371"
"102","1073","南宮神社","摂社高山神社本殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36066493","136.52489549"
"102","1070","南宮神社","幣殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36072611","136.52508736"
"102","1069","南宮神社","本殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36076731","136.52498106"
"102","1078","南宮神社","回廊　（右回廊）","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36078751","136.52529402"
"102","1076","南宮神社","摂社七王子神社本殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36081021","136.52491362"
"102","1083","南宮神社","神官廊","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36086529","136.52562210"
"102","1072","南宮神社","摂社樹下神社本殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36089794","136.52505456"
"102","1074","南宮神社","摂社隼人神社本殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36095897","136.52510726"
"102","1086","南宮神社","鳥居","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19711228","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.37149086","136.52518926"
"102","1035","日下部家住宅（岐阜県高山市大新町）","新倉","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","19661205","","岐阜県","岐阜県高山市大新町一丁目52番地","","","","36.14635969","137.25816734"
"102","1033","日下部家住宅（岐阜県高山市大新町）","主屋","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","19661205","","岐阜県","岐阜県高山市大新町一丁目52番地","","","","36.14642668","137.25843218"
"102","1034","日下部家住宅（岐阜県高山市大新町）","文庫倉","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","19661205","","岐阜県","岐阜県高山市大新町一丁目52番地","","","","36.14647965","137.25815644"
"102","1089","日吉神社三重塔","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町後期","19140417","","岐阜県","岐阜県安八郡神戸町大字神戸","","日吉神社","","35.42474966","136.60470600"
"102","1093","日竜峯寺多宝塔","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","鎌倉後期","19010327","","岐阜県","岐阜県関市下之保","","日竜峯寺","","35.55727019","136.99202277"
"102","1092","白山神社拝殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","室町後期","19560628","","岐阜県","岐阜県山県市東深瀬","","白山神社","","35.45894634","136.83075660"
"102","3790","美濃橋","","国宝・重要文化財(建造物)","重要文化財","近代／産業・交通・土木","","大正","20030530","","岐阜県","岐阜県美濃市曽代、同曽代地先、同前野","","美濃市","","35.55212540","136.91064104"
"102","1058","武並神社本殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","室町後期","19890519","","岐阜県","岐阜県恵那市大井町","","武並神社","","35.45064467","137.42081965"
"102","1090","牧村家住宅（岐阜県揖斐郡大野町）","","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸中期","19790203","","岐阜県","岐阜県揖斐郡大野町西方587番地の1","","","","35.47891299","136.62811554"
"102","1094","明鏡寺観音堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町後期","19770627","","岐阜県","岐阜県加茂郡八百津町伊岐津志","","明鏡寺","","35.46477443","137.12594217"
"102","1110","薬師堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町前期","19711228","","岐阜県","岐阜県飛騨市神岡町小萱","","瑞岸寺","","36.29994233","137.30712907"
"102","1105","和田家住宅（岐阜県大野郡白川村荻町）","便所","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸末期","19951226","","岐阜県","岐阜県大野郡白川村大字萩町字山越","","","","36.25979100","136.90742257"
"102","1103","和田家住宅（岐阜県大野郡白川村荻町）","主屋","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸末期","19951226","","岐阜県","岐阜県大野郡白川村大字荻町字山越","","","","36.25989414","136.90761954"
"102","1104","和田家住宅（岐阜県大野郡白川村荻町）","土蔵","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸末期","19951226","","岐阜県","岐阜県大野郡白川村大字萩町字山越","","","","36.25998311","136.90788573"
"102","1175","応声教院山門","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19540917","","静岡県","静岡県菊川市中内田","","応声教院","","34.73695309","138.07054443"
"102","1153","掛川城御殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","江戸末期","19800126","","静岡県","静岡県掛川市掛川1142番地の1","","掛川市","","34.77542457","138.01475486"
"102","1117","久能山東照宮","廟所宝塔","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","江戸前期","19550622","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96524747","138.46815490"
"102","1118","久能山東照宮","末社日枝神社本殿（旧本地堂）","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19550622","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96476271","138.46779813"
"102","1123","久能山東照宮","楼門","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19550622","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96423495","138.46717655"
"102","1122","久能山東照宮","神厩","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19550622","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96444154","138.46715210"
"102","1121","久能山東照宮","鼓楼","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19550622","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96445388","138.46745411"
"102","1119","久能山東照宮","神庫","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19550622","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96453697","138.46781030"
"102","1120","久能山東照宮","神楽殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19550622","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96455408","138.46752795"
"102","00004487","久能山東照宮","神饌所","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","20101224","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96467415","138.46732046"
"102","1112","久能山東照宮","唐門","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19120208","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96472753","138.46752839"
"102","1113","久能山東照宮","東門","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19120208","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96472825","138.46769047"
"102","1111","久能山東照宮","本殿、石の間、拝殿","国宝・重要文化財(建造物)","国宝","近世以前／神社","","江戸前期","19080801","20101224","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96482135","138.46759094"
"102","1116","久能山東照宮","渡廊","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19120208","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96486644","138.46745711"
"102","1115","久能山東照宮","玉垣","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19120208","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96492762","138.46775581"
"102","1114","久能山東照宮","廟門","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19120208","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96499165","138.46759117"
"102","00004335","旧遠江国報徳社公会堂（大日本報徳社大講堂）","旧遠江国報徳社公会堂（大日本報徳社大講堂）","国宝・重要文化財(建造物)","重要文化財","近代／文化施設","","明治","20090630","","静岡県","静岡県掛川市掛川1176番地","","社団法人大日本報徳社","","34.77605984","138.01507857"
"102","1161","旧岩科学校校舎","","国宝・重要文化財(建造物)","重要文化財","近代／学校","","明治","19750623","","静岡県","静岡県賀茂郡松崎町岩科北側442番地","","松崎町","","34.73656735","138.78598294"
"102","1159","旧植松家住宅（旧所在　静岡県裾野市石脇）","","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸中期","19730602","","静岡県","静岡県裾野市千福松が窪7の11","","裾野市","","35.20017885","138.78253287"
"102","00004071","旧日向家熱海別邸地下室","","国宝・重要文化財(建造物)","重要文化財","近代／住居","","昭和","20060705","","静岡県","静岡県熱海市春日町8番37号","","熱海市","","35.10337480","139.08161794"
"102","00003971","古谿荘","八角堂","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20051227","","静岡県","静岡県富士市岩淵233番地","","財団法人野間文化財団","","35.15026225","138.61993414"
"102","00003970","古谿荘","居間棟","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20051227","","静岡県","静岡県富士市岩淵233番地","","財団法人野間文化財団","","35.15042087","138.61997040"
"102","00003969","古谿荘","大広間棟","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20051227","","静岡県","静岡県富士市岩淵233番地","","財団法人野間文化財団","","35.15042767","138.62024007"
"102","00003973","古谿荘","内蔵","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20051227","","静岡県","静岡県富士市岩淵233番地","","財団法人野間文化財団","","35.15042994","138.61981404"
"102","00003968","古谿荘","広間棟","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20051227","","静岡県","静岡県富士市岩淵233番地","","財団法人野間文化財団","","35.15062029","138.62009731"
"102","00003967","古谿荘","応接棟","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20051227","","静岡県","静岡県富士市岩淵233番地","","財団法人野間文化財団","","35.15064296","138.61987522"
"102","00003972","古谿荘","管理棟","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20051227","","静岡県","静岡県富士市岩淵233番地","","財団法人野間文化財団","","35.15076079","138.61972113"
"102","00003974","古谿荘","板蔵","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20051227","","静岡県","静岡県富士市岩淵233番地","","財団法人野間文化財団","","35.15077213","138.61954210"
"102","00003966","古谿荘","玄関棟","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20051227","","静岡県","静岡県富士市岩淵233番地","","財団法人野間文化財団","","35.15080612","138.61999080"
"102","1164","江川家住宅（静岡県田方郡韮山町）","仏間","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸末期","19931209","","静岡県","静岡県伊豆の国市韮山韮山1番地","","","","35.05436515","138.95951704"
"102","1166","江川家住宅（静岡県田方郡韮山町）","肥料蔵","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸末期","19931209","","静岡県","静岡県伊豆の国市韮山韮山1番地","","","","35.05457801","138.95895032"
"102","1163","江川家住宅（静岡県田方郡韮山町）","書院","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸後期","19931209","","静岡県","静岡県伊豆の国市韮山韮山1番地","","","","35.05458886","138.95944159"
"102","1162","江川家住宅（静岡県田方郡韮山町）","主屋","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸前期","19580514","","静岡県","静岡県伊豆の国市韮山韮山1番地","","財団法人江川文庫","","35.05462593","138.95920718"
"102","1167","江川家住宅（静岡県田方郡韮山町）","武器庫","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸末期","19931209","","静岡県","静岡県伊豆の国市韮山韮山1番地","","","","35.05467082","138.95876685"
"102","1165","江川家住宅（静岡県田方郡韮山町）","東蔵","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","明治","19931209","","静岡県","静岡県伊豆の国市韮山韮山1番地","","","","35.05468283","138.95971255"
"102","1168","江川家住宅（静岡県田方郡韮山町）","表門","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸末期","19931209","","静岡県","静岡県伊豆の国市韮山韮山1番地","","財団法人江川文庫","","35.05477865","138.95947245"
"102","1172","黒田家住宅（静岡県小笠郡小笠町）","長屋門","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸後期","19730602","","静岡県","静岡県菊川市下平川862番地1号","","","","34.69884541","138.08443135"
"102","1173","黒田家住宅（静岡県小笠郡小笠町）","米蔵","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸末期","19930420","","静岡県","静岡県菊川市下平川862番地1号","","","","34.69893955","138.08470853"
"102","1171","黒田家住宅（静岡県小笠郡小笠町）","主屋","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸末期","19730602","","静岡県","静岡県菊川市下平川862番地1号","","","","34.69909875","138.08433357"
"102","1174","黒田家住宅（静岡県小笠郡小笠町）","東蔵","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸末期","19930420","","静岡県","静岡県菊川市下平川862番地1号","","","","34.69931849","138.08427077"
"102","3678","三嶋大社本殿、幣殿及び拝殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸末期","20000525","","静岡県","静岡県三島市大宮町二丁目1番5号","","三嶋大社","","35.12240093","138.91880768"
"102","00004069","松城家住宅","門及び塀（門柱及び外塀）","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20060705","","静岡県","静岡県沼津市戸田72番地","","沼津市","","34.97562722","138.77746210"
"102","00004070","松城家住宅","門及び塀（庭門及び塀）","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20060705","","静岡県","静岡県沼津市戸田72番地","","沼津市","","34.97562906","138.77769475"
"102","00004067","松城家住宅","東土蔵","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20060705","","静岡県","静岡県沼津市戸田72番地","","沼津市","","34.97565761","138.77777149"
"102","00004064","松城家住宅","ミセ","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20060705","","静岡県","静岡県沼津市戸田72番地","","沼津市","","34.97573448","138.77767508"
"102","00004063","松城家住宅","主屋","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20060705","","静岡県","静岡県沼津市戸田72番地","","沼津市","","34.97576779","138.77756087"
"102","00004065","松城家住宅","文庫蔵","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20060705","","静岡県","静岡県沼津市戸田72番地","","沼津市","","34.97584631","138.77742524"
"102","00004068","松城家住宅","北土蔵","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20060705","","静岡県","静岡県沼津市戸田72番地","","沼津市","","34.97593197","138.77752042"
"102","1145","神部神社浅間神社","八千戈神社南透塀","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸末期","19710622","","静岡県","静岡県静岡市葵区宮ヶ崎町","","神部神社
浅間神社
大歳御祖神社","","34.98308390","138.37551845"
"102","1144","神部神社浅間神社","八千戈神社中門","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸末期","19710622","","静岡県","静岡県静岡市葵区宮ヶ崎町","","神部神社
浅間神社
大歳御祖神社","","34.98317652","138.37554356"
"102","1143","神部神社浅間神社","八千戈神社本殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸末期","19710622","","静岡県","静岡県静岡市葵区宮ヶ崎町","","神部神社
浅間神社
大歳御祖神社","","34.98318221","138.37541945"
"102","1146","神部神社浅間神社","八千戈神社北透塀","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸末期","19710622","","静岡県","静岡県静岡市葵区宮ヶ崎町","","神部神社
浅間神社
大歳御祖神社","","34.98327057","138.37551667"
"102","2076","神部神社浅間神社","宝庫","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸末期","19990513","","静岡県","静岡県静岡市葵区宮ヶ崎町","","神部神社
浅間神社
大歳御祖神社","","34.98335150","138.37547156"
"102","1133","神部神社浅間神社","南回廊","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸後期","19710622","","静岡県","静岡県静岡市葵区宮ヶ崎町","","神部神社
浅間神社
大歳御祖神社","","34.98356966","138.37595649"
"102","1127","神部神社浅間神社","南透塀","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸後期","19710622","","静岡県","静岡県静岡市葵区宮ヶ崎町","","神部神社
浅間神社
大歳御祖神社","","34.98358446","138.37534855"
